index,match_id,duration,first_blood_time,radiant_win,region
1697,7680520471,1457,183,True,3
1698,7680519380,2032,8,True,8
1699,7680516068,1503,407,True,3
1700,7680514046,2127,156,True,5
1701,7680496954,2166,281,False,3
1702,7680478833,1680,0,False,3
1703,7680475584,2725,224,False,3
1704,7680460443,2174,203,False,3
1705,7680447186,1825,46,True,3
1706,7680442869,1859,132,True,3
1707,7680421377,1307,197,True,3
1708,7680418345,2361,306,False,3
1709,7680417702,1649,93,False,3
1710,7680410431,1502,0,True,5
1711,7680388105,1671,31,True,3
1712,7680386615,1720,73,True,3
1713,7680385909,2496,112,True,3
1714,7680380695,1372,9,False,5
1715,7680353703,1880,313,True,3
1716,7680281209,2025,149,False,3
1717,7680255485,1840,141,False,3
1718,7680232984,1975,154,False,3
1719,7680211766,1479,166,False,3
1720,7680180344,2463,63,True,3
1721,7680146391,1862,133,True,3
1722,7680136245,2375,6,True,unknown
1723,7680107099,1669,146,False,3
1724,7680067534,2750,4,False,unknown
1725,7680066257,1574,222,True,3
1726,7679941844,2568,140,False,38
1727,7679882766,2922,292,False,3
1728,7679875888,1935,21,False,3
1729,7679864392,2557,136,False,3
1730,7679832490,2531,209,False,38
1731,7679792218,1943,252,True,3
1732,7679791994,2217,528,False,3
1733,7679791197,2352,12,True,8
1734,7679784808,1988,0,True,3
1735,7679771773,1254,0,False,8
1736,7679708072,2486,15,True,8
1737,7679700572,1853,0,True,8
1738,7679678453,1529,79,False,3
1739,7679658443,3331,78,False,3
1740,7679656977,2636,313,False,3
1741,7679635719,1653,0,True,8
1742,7679623573,1414,93,True,8
1743,7679562185,2488,327,True,3
1744,7679538406,2229,102,False,3
1745,7679480744,2831,124,False,8
1746,7679462885,1902,181,True,8
1747,7679428305,2458,171,True,3
1748,7679404771,1924,21,False,3
1749,7679389833,1512,143,False,8
1750,7679379757,2196,5,True,5
1751,7679378291,2629,5,True,8
1752,7679318479,2007,0,False,3
1753,7679313732,2548,367,False,3
1754,7679287888,1859,70,True,3
1755,7679279383,2685,182,False,5
1756,7679263418,1865,147,False,3
1757,7679250804,1251,51,False,3
1758,7679245220,2044,313,False,8
1759,7679231574,2317,6,False,3
1760,7679223833,2014,57,True,3
1761,7679221635,1267,0,True,5
1762,7679219510,1993,6,True,3
1763,7679199376,1705,284,True,3
1764,7679199036,1638,239,True,8
1765,7679176907,1889,134,False,3
1766,7679167918,1789,115,False,3
1767,7679167298,1666,25,False,5
1768,7679162602,4086,164,True,3
1769,7679159965,2037,110,False,3
1770,7679154812,1771,158,False,3
1771,7679152125,2736,301,True,3
1772,7679140408,1573,392,False,3
1773,7679128973,1754,39,True,3
1774,7679122366,2492,314,True,8
1775,7679115524,1644,94,False,3
1776,7679103092,1775,113,False,5
1777,7679099137,2159,243,False,3
1778,7679083724,1620,0,True,3
1779,7679074608,1759,344,False,3
1780,7679072221,1920,12,False,8
1781,7679067716,1552,184,False,3
1782,7679054008,1383,72,True,5
1783,7679039165,1905,235,False,3
1784,7679038230,1422,318,True,3
1785,7679034279,1736,250,True,3
1786,7679000901,1288,444,True,3
1787,7679000885,1500,192,False,3
1788,7678991582,1812,111,False,3
1789,7678970037,1745,200,False,3
1790,7678962114,1829,303,True,3
1791,7678961660,1576,315,False,3
1792,7678953267,1480,0,False,5
1793,7678944883,1522,113,True,3
1794,7678918496,1878,6,False,3
1795,7678917639,1499,0,True,5
1796,7678915627,1662,462,True,3
1797,7678914926,2199,133,True,3
1798,7678883876,2103,182,True,3
1799,7678836535,1712,343,True,3
1800,7678809338,2020,163,True,3
1801,7678783488,1913,271,True,3
